temperature_K,dipole_manifold,manifold_states,twist_halfwidth_deg,tilt_deg,kBT_J,face_vdw_kBT,face_u_min_kBT,face_dipole_min_kBT,face_f_dip_kBT,face_f_dip_quenched_kBT,face_degeneracy,tip_vdw_kBT,tip_u_min_kBT,tip_dipole_min_kBT,tip_f_dip_kBT,tip_f_dip_quenched_kBT,tip_degeneracy,d_vdW_kBT,d_U_min_kBT,d_dipole_min_kBT,d_F_dip_kBT,d_F_dip_quenched_kBT,d_F_twist_kBT,d_F_energy_only_kBT,d_F_total_kBT,d_F_total_quenched_kBT,preferred_energy_only,preferred_with_entropy,preferred_single_pair,d_vdW_J,d_U_min_J,d_dipole_min_J,d_F_dip_J,d_F_dip_quenched_J,d_F_twist_J,d_F_energy_only_J,d_F_total_J,d_F_total_quenched_J
220.0,blocked,64,1.0,2.0,3.0374278e-21,-1.6077541097696584,-10.329061345166002,-8.721307235396344,-8.275161241731716,-1.6077541097696584,64,-0.08076584363637292,-3.9501126097589583,-3.8693467661225855,-1.28356776874731,-1.28356776874731,1,1.5269882661332854,6.378948735407043,4.851960469273758,6.991593472984406,0.32418634102234845,-8.1886891244442,6.991593472984406,-1.1970956514597946,-7.864502783421853,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873157e-20,2.1236460381141387e-20,9.846926046015617e-22,-2.4872551992144477e-20,2.1236460381141387e-20,-3.6360916110030905e-21,-2.3887859387542914e-20
221.0,blocked,64,1.0,2.0,3.05123429e-21,-1.6004792042955875,-10.282323511024979,-8.681844306729392,-8.228932437818045,-1.6004792042955875,64,-0.08040038733032598,-3.932238797045117,-3.851838409714791,-1.2725961684754603,-1.2725961684754603,1,1.5200788169652615,6.350084713979862,4.830005897014601,6.956336269342585,0.32788303582012723,-8.1886891244442,6.956336269342585,-1.2323528551016159,-7.860806088624074,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.122541175778877e-20,1.0004479620036706e-21,-2.4985609046654223e-20,2.122541175778877e-20,-3.760197288865452e-21,-2.3985161084650555e-20
222.0,blocked,64,1.0,2.0,3.06504078e-21,-1.5932698385104724,-10.236006738452794,-8.642736899942323,-8.183130119307155,-1.5932698385104724,64,-0.08003822342343263,-3.9145260096710395,-3.834487786247607,-1.2617666000989871,-1.2617666000989871,1,1.5132316150870397,6.321480728781754,4.808249113694716,6.9213635192081675,0.3315032384114853,-8.1886891244442,6.9213635192081675,-1.2673256052360333,-7.857185886032715,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873163e-20,2.121426143957735e-20,1.016070944433265e-21,-2.5098666101163973e-20,2.121426143957735e-20,-3.8844046615866235e-21,-2.4082595156730704e-20
223.0,blocked,64,1.0,2.0,3.0788472700000002e-21,-1.5861251307144613,-10.190105362944037,-8.603980232229576,-8.137748608985858,-1.5861251307144613,64,-0.07967930762332755,-3.8969720813765507,-3.8172927737532234,-1.251076656046501,-1.251076656046501,1,1.5064458230911337,6.293133281567486,4.786687458476353,6.8866719529393565,0.3350484746679603,-8.1886891244442,6.8866719529393565,-1.3020171715048443,-7.85364064977624,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.1203011141692907e-20,1.0315630815491138e-21,-2.521172315567372e-20,2.1203011141692907e-20,-4.008712013980812e-21,-2.4180160074124605e-20
224.0,blocked,64,1.0,2.0,3.0926537600000002e-21,-1.5790442149523432,-10.14461382114518,-8.565569606192838,-8.092782330238634,-1.5790442149523432,64,-0.07932359642858054,-3.879574884584691,-3.800251288156111,-1.24052397777717,-1.24052397777717,1,1.4997206185237626,6.265038936560488,4.765318318036727,6.852258352461464,0.3385202371751732,-8.1886891244442,6.852258352461464,-1.3364307719827364,-7.850168887269028,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873163e-20,2.1191662558231356e-20,1.0469258843358913e-21,-2.5324780210183468e-20,2.1191662558231356e-20,-4.1331176519521125e-21,-2.4277854325847576e-20
225.0,blocked,64,1.0,2.0,3.1064602500000002e-21,-1.572026240663666,-10.099526648606757,-8.52750040794309,-8.048225804812274,-1.572026240663666,64,-0.07897104711112019,-3.8623323295420926,-3.7833612824309726,-1.2301062546557109,-1.2301062546557109,1,1.4930551935525458,6.237194319064664,4.744139125512119,6.818119550156563,0.34191998600795515,-8.1886891244442,6.818119550156563,-1.3705695742876376,-7.846769138436246,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.1180217362309246e-20,1.062160845214269e-21,-2.5437837264693214e-20,2.1180217362309246e-20,-4.257619902383969e-21,-2.4375676419478945e-20
226.0,blocked,64,1.0,2.0,3.1202667400000002e-21,-1.5650703723421453,-10.054838477595222,-8.489768105253077,-8.004073650640118,-1.5650703723421453,64,-0.07862161769912408,-3.8452423634821717,-3.766620745783048,-1.2198212228549146,-1.2198212228549146,1,1.4864487546430212,6.209596114113051,4.72314735947003,6.784252427785203,0.34524914948723073,-8.1886891244442,6.784252427785203,-1.4044366966589976,-7.84343997495697,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.1168677206182424e-20,1.0772694381582942e-21,-2.5550894319202964e-20,2.1168677206182424e-20,-4.3822171130205396e-21,-2.447362488104467e-20
227.0,blocked,64,1.0,2.0,3.1340732300000002e-21,-1.5581757892040742,-10.010544034962644,-8.45236824575857,-7.960320579724,-1.5581757892040742,64,-0.07827526696036143,-3.828302969810444,-3.750027702850083,-1.209666664285023,-1.209666664285023,1,1.4799005222437127,6.1822410651521995,4.7023405429084875,6.750653915438977,0.3485091249190513,-8.1886891244442,6.750653915438977,-1.438035209005224,-7.84017999952515,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.1157043721371984e-20,1.0922531188195246e-21,-2.566395137371271e-20,2.1157043721371984e-20,-4.506907652340728e-21,-2.4571698254893186e-20
228.0,blocked,64,1.0,2.0,3.1478797200000003e-21,-1.55134168486546,-9.966638140072458,-8.415296455206999,-7.916961396072175,-1.55134168486546,64,-0.07793195438597386,-3.8115121673112755,-3.7335802129253017,-1.1996404055492809,-1.1996404055492809,1,1.4734097304794862,6.155125972761183,4.681716242281697,6.717320990522894,0.3517012793161791,-8.1886891244442,6.717320990522894,-1.471368133921307,-7.8369878451280215,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.1145318518797332e-20,1.1071133246574557e-21,-2.577700842822246e-20,2.1145318518797332e-20,-4.631689909425127e-21,-2.4669895103565e-20
229.0,blocked,64,1.0,2.0,3.1616862100000003e-21,-1.5445672670276194,-9.923115702779565,-8.378548435751945,-7.873990993691464,-1.5445672670276194,64,-0.07759164017468141,-3.7948680093754183,-3.717276369200737,-1.1897403169250298,-1.1897403169250298,1,1.466975626852938,6.1282476934041465,4.6612720665512075,6.6842506767664345,0.3548269501025896,-8.1886891244442,6.6842506767664345,-1.5044384476777664,-7.833862174341611,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873157e-20,2.1133503188915607e-20,1.1218514750757156e-21,-2.5890065482732206e-20,2.1133503188915607e-20,-4.7565622938166005e-21,-2.476821400765649e-20
230.0,blocked,64,1.0,2.0,3.1754927000000003e-21,-1.5378517571709776,-9.879971721463132,-8.342119964292154,-7.831404354631992,-1.5378517571709776,64,-0.07725428521740019,-3.778368583247699,-3.701114298030299,-1.1799643113696971,-1.1799643113696971,1,1.4605974719535775,6.101603138215433,4.641005666261854,6.651440043262295,0.3578874458012804,-8.1886891244442,6.651440043262295,-1.5372490811819057,-7.830801678642921,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.1121599301867103e-20,1.1364689715636116e-21,-2.6003122537241955e-20,2.1121599301867103e-20,-4.881523235374849e-21,-2.4866653565678343e-20
231.0,blocked,64,1.0,2.0,3.1892991900000003e-21,-1.5311943902568175,-9.837201281110477,-8.306006890853661,-7.789196547082902,-1.5311943902568175,64,-0.07691985108225992,-3.7620120092942457,-3.685092158211986,-1.1703103435510682,-1.1703103435510682,1,1.4542745391745575,6.075189271816232,4.620914732641674,6.618886203531834,0.36088404670574925,-8.1886891244442,6.618886203531834,-1.569802920912367,-7.827805077738452,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.1109608407626255e-20,1.1509671978425684e-21,-2.61161795917517e-20,2.1109608407626255e-20,-5.006571184125446e-21,-2.4965212393909134e-20
232.0,blocked,64,1.0,2.0,3.2031056800000003e-21,-1.524594414436745,-9.794799551450518,-8.270205137013773,-7.747362723517503,-1.524594414436745,64,-0.0765883000000088,-3.745796440288667,-3.6692081402886583,-1.160776408901234,-1.160776408901234,1,1.4480061144367362,6.049003111161851,4.600996996725115,6.586586314616269,0.3638180055355109,-8.1886891244442,6.586586314616269,-1.6021028098279322,-7.82487111890869,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.1097532036157638e-20,1.1653475200170665e-21,-2.622923664626145e-20,2.1097532036157638e-20,-5.1317046101038096e-21,-2.5063889126244383e-20
233.0,blocked,64,1.0,2.0,3.2169121700000003e-21,-1.5180510907696345,-9.75276178513528,-8.234710694365646,-7.705898118886366,-1.5180510907696345,64,-0.07625959484979417,-3.7297200607166126,-3.653460465866819,-1.1513605426936229,-1.1513605426936229,1,1.4417914959198403,6.023041724418668,4.581250228498827,6.554537576192743,0.36669054807601165,-8.1886891244442,6.554537576192743,-1.6341515482514577,-7.821998576368189,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.108537169757674e-20,1.179611286729692e-21,-2.6342293700771197e-20,2.108537169757674e-20,-5.256922003194457e-21,-2.5162682414041506e-20
234.0,blocked,64,1.0,2.0,3.2307186600000003e-21,-1.5115636929458327,-9.711083315968036,-8.199519623022203,-7.664798048856924,-1.5115636929458327,64,-0.07593369914530787,-3.7137810860981655,-3.637847386952858,-1.1420608191425528,-1.1420608191425528,1,1.4356299938005248,5.99730222986987,4.561672236069345,6.522737229714371,0.36950287380327995,-8.1886891244442,6.522737229714371,-1.6659518947298295,-7.819186250640921,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.1073128882314928e-20,1.1937598293198818e-21,-2.6455350755280946e-20,2.1073128882314928e-20,-5.382221872966016e-21,-2.5261590925961062e-20
235.0,blocked,64,1.0,2.0,3.2445251500000003e-21,-1.5051315070184035,-9.669759557176683,-8.164628050158278,-7.624057908098185,-1.5051315070184035,64,-0.07561057702128528,-3.697977762327535,-3.62236718530625,-1.1328753505247198,-1.1328753505247198,1,1.429520929997118,5.971781794849147,4.542260864852028,6.491182557573465,0.3722561564936837,-8.1886891244442,6.491182557573465,-1.6975065668707359,-7.816432967950517,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.1060805061288433e-20,1.2077944619860927e-21,-2.6568407809790692e-20,2.1060805061288433e-20,-5.50760274850226e-21,-2.5360613347804598e-20
236.0,blocked,64,1.0,2.0,3.2583316400000004e-21,-1.498753831141207,-9.628785999731019,-8.130032168589812,-7.583673168609211,-1.498753831141207,64,-0.07529019322034763,-3.682308365029537,-3.6070181718091896,-1.1238022863221033,-1.1238022863221033,1,1.4234636379208594,5.946477634701481,4.523013996780623,6.459870882287108,0.37495154481910364,-8.1886891244442,6.459870882287108,-1.728818242157093,-7.813737579625097,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.4737479613873163e-20,2.1048401686070802e-20,1.2217164819509636e-21,-2.668146486430044e-20,2.1048401686070802e-20,-5.633063178229639e-21,-2.5459748382349476e-20
237.0,blocked,64,1.0,2.0,3.2721381300000004e-21,-1.492429975313607,-9.588158210702616,-8.09572823538901,-7.543639378090075,-1.492429975313607,64,-0.07497251308017738,-3.666771198932366,-3.5917986858521886,-1.1148398123857257,-1.1148398123857257,1,1.4174574622334295,5.92138701177025,4.503929549536823,6.428799565704349,0.3775901629278813,-8.1886891244442,6.428799565704349,-1.759889558739852,-7.811098961516319,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873163e-20,2.1035920189068642e-20,1.2355271696292329e-21,-2.6794521918810188e-20,2.1035920189068642e-20,-5.758601729741545e-21,-2.5558994749180954e-20
238.0,blocked,64,1.0,2.0,3.2859446200000004e-21,-1.486159261131617,-9.54787183166605,-8.061712570534436,-7.5039521583540285,-1.486159261131617,64,-0.07465750252101698,-3.6513645972561797,-3.5767070947351627,-1.105986150119766,-1.105986150119766,1,1.4115017586106,5.896507234409871,4.485005475799273,6.397966008234262,0.3801731110118509,-8.1886891244442,6.397966008234262,-1.7907231162099384,-7.8085160134323495,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873163e-20,2.1023361983700253e-20,1.2492277887980544e-21,-2.6907578973319934e-20,2.1023361983700253e-20,-5.884216989619683e-21,-2.565835118452188e-20
239.0,blocked,64,1.0,2.0,3.2997511100000004e-21,-1.4799410215452922,-9.507922577140253,-8.02798155559496,-7.464607203779673,-1.4799410215452922,64,-0.07434512803348134,-3.6360869211170326,-3.5617417930835513,-1.097239555685504,-1.097239555685504,1,1.405595893511811,5.8718356560232206,4.466239762511409,6.367367648094169,0.38270146585978826,-8.1886891244442,6.367367648094169,-1.8213214763500316,-7.805987658584413,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.4737479613873163e-20,2.1010728464576828e-20,1.2628195867694636e-21,-2.7020636027829683e-20,2.1010728464576828e-20,-6.0099075632528565e-21,-2.575781644106022e-20
240.0,blocked,64,1.0,2.0,3.3135576e-21,-1.473774600622187,-9.468306233068835,-7.994531632446649,-7.425600279801964,-1.473774600622187,64,-0.07403535666667518,-3.620936558945712,-3.5469012022790367,-1.088598319224606,-1.088598319224606,1,1.3997392439555119,5.847369674123124,4.447630430167612,6.337001960577358,0.385176281397581,-8.1886891244442,6.337001960577358,-1.8516871638668428,-7.80351284304662,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0998021007686005e-20,1.276303794564693e-21,-2.7133693082339426e-20,2.0998021007686005e-20,-6.135672074653423e-21,-2.5857389287774735e-20
241.0,blocked,64,1.0,2.0,3.32736409e-21,-1.4676593533167008,-9.42901865533826,-7.961359302021559,-7.386927221440913,-1.4676593533167008,64,-0.07372815601660598,-3.605911925921041,-3.532183769904435,-1.0800607641012663,-1.0800607641012663,1,1.3939311973000947,5.823106729417218,4.429175532117124,6.3068664573396465,0.38759858921543455,-8.1886891244442,6.3068664573396465,-1.8818226671045544,-7.8010905352287665,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0985240970577457e-20,1.2896816270900982e-21,-2.724675013684917e-20,2.0985240970577457e-20,-6.2615091662717185e-21,-2.5957068509759078e-20
242.0,blocked,64,1.0,2.0,3.34117058e-21,-1.461594645245144,-9.39005576833273,-7.928461123087585,-7.348583931866898,-1.461594645245144,64,-0.07342349421488448,-3.5910114634172348,-3.5175879692023506,-1.0716252461627223,-1.0716252461627223,1,1.3881711510302597,5.799044304915494,4.410873153885234,6.276958685704176,0.3899693990824218,-8.1886891244442,6.276958685704176,-1.9117304387400251,-7.798719725361779,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0972389692550258e-20,1.3029542833144667e-21,-2.7359807191358925e-20,2.0972389692550258e-20,-6.387417498808664e-21,-2.6056852908044455e-20
243.0,blocked,64,1.0,2.0,3.35497707e-21,-1.4555798524663575,-9.351413563524776,-7.895833711058418,-7.310566381001511,-1.4555798524663575,64,-0.07312133991770388,-3.5762336384649007,-3.503112298547197,-1.0632901530177064,-1.0632901530177064,1,1.3824585125486535,5.775179925059875,4.3927214125112215,6.2472762279838046,0.3922896994486511,-8.1886891244442,6.2472762279838046,-1.9414128964603963,-7.79639942499555,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0959468494841757e-20,1.316122946447416e-21,-2.747286424586867e-20,2.0959468494841757e-20,-6.513395751026914e-21,-2.6156741299421256e-20
244.0,blocked,64,1.0,2.0,3.36878356e-21,-1.4496143612677248,-9.313088098100494,-7.863473736832769,-7.272870604152924,-1.4496143612677248,64,-0.07282166229509034,-3.5615769432252904,-3.4887552809302003,-1.0550539033323458,-1.0550539033323458,1,1.3767926989726345,5.751511154875203,4.374718455902569,6.2178167008205785,0.39456045793537897,-8.1886891244442,6.2178167008205785,-1.9708724236236224,-7.794128666508822,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0946478680817802e-20,1.3291887841187763e-21,-2.758592130037842e-20,2.0946478680817802e-20,-6.639442619560615e-21,-2.6256732516259643e-20
245.0,blocked,64,1.0,2.0,3.38259005e-21,-1.4436975679564281,-9.27507549361845,-7.831377925662023,-7.235492700684791,-1.4436975679564281,64,-0.0725244310204165,-3.547039894477432,-3.4745154634570157,-1.0469149461431133,-1.0469149461431133,1,1.3711731369360116,5.728035599141018,4.356862462205008,6.188577754541678,0.3967826218133148,-8.1886891244442,6.188577754541678,-2.0001113699025233,-7.791906502630886,face,tip,tip,4.638116609827041e-21,1.9375596223700196e-20,1.4737479613873163e-20,2.093342153616402e-20,1.3421529485586317e-21,-2.7698978354888164e-20,2.093342153616402e-20,-6.7655568187241445e-21,-2.6356825406329536e-20
246.0,blocked,64,1.0,2.0,3.39639654e-21,-1.4378288786557922,-9.237371934701303,-7.79954305604551,-7.198428832717715,-1.4378288786557922,64,-0.07222961626017091,-3.5326210331177674,-3.460391416857597,-1.0388717601863684,-1.0388717601863684,1,1.3655992623956212,5.704750901583536,4.3391516391879135,6.159557072531347,0.39895711846942383,-8.1886891244442,6.159557072531347,-2.029132051912854,-7.789732005974777,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.0920298329077995e-20,1.3550165767779212e-21,-2.7812035409397916e-20,2.0920298329077995e-20,-6.891737080319919e-21,-2.6457018832619993e-20
247.0,blocked,64,1.0,2.0,3.4102030300000005e-21,-1.4320077091065782,-9.19997366775919,-7.767965958652613,-7.161675223862353,-1.4320077091065782,64,-0.07193718866397587,-3.5183189236719463,-3.4463817350079706,-1.0309228532440908,-1.0309228532440908,1,1.3600705204426022,5.681654744087243,4.321584223644642,6.1307523706182625,0.4010848558624873,-8.1886891244442,6.1307523706182625,-2.0579367538259383,-7.787604268581713,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.0907110310462085e-20,1.3677807907493678e-21,-2.792509246390766e-20,2.0907110310462085e-20,-7.01798215344558e-21,-2.6557311673158296e-20
248.0,blocked,64,1.0,2.0,3.42400952e-21,-1.4262334844730842,-9.162876999744034,-7.73664351527095,-7.125228157983287,-1.4262334844730842,64,-0.07164711935484695,-3.5041321538184307,-3.4324850344635838,-1.0230667615053894,-1.0230667615053894,1,1.3545863651182373,5.658744845925604,4.3041584808073665,6.102161396477897,0.40316672296769474,-8.1886891244442,6.102161396477897,-2.0865277279663035,-7.785522401476506,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0893858714116817e-20,1.3804466975885896e-21,-2.803814951841741e-20,2.0893858714116817e-20,-7.144290804300593e-21,-2.6657702820828818e-20
